,DATE,GS1,US,GS1_real_interest
83,1966-12-01,5.2,2.774248995404895,2.425751004595105
84,1967-01-01,4.75,2.789940405114771,1.9600595948852289
85,1967-02-01,4.71,2.884846053544356,1.8251539464556439
86,1967-03-01,4.35,2.9794840220141,1.3705159779858995
87,1967-04-01,4.11,3.100376710461715,1.0096232895382853
88,1967-05-01,4.15,3.194483788930388,0.9555162110696123
89,1967-06-01,4.48,3.313352657799255,1.1666473422007453
90,1967-07-01,5.01,3.4568349240360106,1.5531650759639892
91,1967-08-01,5.13,3.626095654025207,1.5039043459747927
92,1967-09-01,5.24,3.768761665383878,1.4712383346161224
93,1967-10-01,5.37,3.96177529358912,1.4082247064108802
94,1967-11-01,5.61,4.128289085307494,1.4817109146925063
95,1967-12-01,5.71,4.268309946473147,1.4416900535268526
96,1968-01-01,5.43,4.330927493648004,1.0990725063519955
97,1968-02-01,5.41,4.391510392976702,1.018489607023298
98,1968-03-01,5.58,4.500545348950431,1.079454651049569
99,1968-04-01,5.71,4.633525629519064,1.0764743704809359
100,1968-05-01,6.14,4.766157606703164,1.3738423932968358
101,1968-06-01,5.98,4.87209928325003,1.1079007167499704
102,1968-07-01,5.65,4.951524959118925,0.6984750408810756
103,1968-08-01,5.43,5.054581106951193,0.37541889304880716
104,1968-09-01,5.45,5.157391105594527,0.2926088944054728
105,1968-10-01,5.57,5.233886763835464,0.33611323616453603
106,1968-11-01,5.75,5.3337597287671,0.4162402712329003
107,1968-12-01,6.19,5.456877985999779,0.7331220140002213
108,1969-01-01,6.34,5.605290344452008,0.7347096555479915
109,1969-02-01,6.41,5.72753107974773,0.68246892025227
110,1969-03-01,6.34,5.774977838427461,0.5650221615725393
111,1969-04-01,6.26,5.819757025648509,0.4402429743514906
112,1969-05-01,6.42,5.864482831243879,0.5555171687561211
113,1969-06-01,7.04,5.9091015511590514,1.1308984488409486
114,1969-07-01,7.6,5.9536127840812725,1.6463872159187272
115,1969-08-01,7.54,5.927872758341246,1.6121272416587544
116,1969-09-01,7.82,5.924737063381652,1.895262936618348
117,1969-10-01,7.64,5.921762432552325,1.7182375674476749
118,1969-11-01,7.89,5.894078816733116,1.9959211832668835
119,1969-12-01,8.17,5.841837873282848,2.328162126717152
120,1970-01-01,8.1,5.767773707458382,2.332226292541618
121,1970-02-01,7.59,5.6723360910710445,1.9176639089289553
122,1970-03-01,6.97,5.58024170520282,1.38975829479718
123,1970-04-01,7.06,5.421511546472661,1.638488453527339
124,1970-05-01,7.75,5.284860632619673,2.465139367380327
125,1970-06-01,7.55,5.170547823951616,2.3794521760483835
126,1970-07-01,7.1,5.035607281402378,2.064392718597622
127,1970-08-01,6.98,4.96977221556731,2.010227784432691
128,1970-09-01,6.73,4.83821015678153,1.8917898432184703
129,1970-10-01,6.43,4.6863001392259696,1.7436998607740302
130,1970-11-01,5.51,4.493202496128325,1.0167975038716746
131,1970-12-01,5.0,4.301205819553586,0.6987941804464137
132,1971-01-01,4.57,4.132483016827432,0.4375169831725687
133,1971-02-01,3.89,4.0082140109794775,-0.11821401097947737
134,1971-03-01,3.69,3.90721052057808,-0.21721052057807988
135,1971-04-01,4.3,3.851829492628472,0.44817050737152764
136,1971-05-01,5.04,3.753634607119529,1.2863653928804712
137,1971-06-01,5.64,3.592816636134476,2.0471833638655235
138,1971-07-01,6.04,3.475269018586859,2.564730981413141
139,1971-08-01,5.8,3.3357516731871626,2.4642483268128372
140,1971-09-01,5.41,3.261138494582388,2.1488615054176123
141,1971-10-01,4.91,3.22912818509079,1.6808718149092101
142,1971-11-01,4.67,3.2611826334044083,1.4088173665955916
143,1971-12-01,4.6,3.2728488313853923,1.3271511686146074
144,1972-01-01,4.28,3.3047907795691347,0.9752092204308656
145,1972-02-01,4.27,3.335234119557524,0.9347658804424754
146,1972-03-01,4.67,3.42601511794722,1.24398488205278
147,1972-04-01,4.96,3.5567625465644324,1.4032374534355676
148,1972-05-01,4.64,3.7486825217505375,0.8913174782494622
149,1972-06-01,4.93,4.0225028743354665,0.9074971256645332
150,1972-07-01,4.96,4.254129597608968,0.7058704023910316
151,1972-08-01,4.98,4.624110923472648,0.3558890765273528
152,1972-09-01,5.52,4.972206416618442,0.5477935833815577
153,1972-10-01,5.52,5.337076046171004,0.18292395382899596
154,1972-11-01,5.27,5.719345656049369,-0.4493456560493696
155,1972-12-01,5.52,6.160975349289196,-0.6409753492891967
156,1973-01-01,5.89,6.639311709706363,-0.7493117097063635
157,1973-02-01,6.19,7.151746544175095,-0.961746544175095
158,1973-03-01,6.85,7.635349687432817,-0.7853496874328174
159,1973-04-01,6.85,8.054641533717039,-1.204641533717039
160,1973-05-01,6.89,8.486083549370326,-1.5960835493703263
161,1973-06-01,7.31,8.89146060519173,-1.5814606051917304
162,1973-07-01,8.39,9.373501582041904,-0.9835015820419031
163,1973-08-01,8.82,9.663817634553082,-0.8438176345530817
164,1973-09-01,8.31,10.045774486829236,-1.7357744868292357
165,1973-10-01,7.4,10.400773242583869,-3.0007732425838682
166,1973-11-01,7.57,10.729583138310154,-3.159583138310154
167,1973-12-01,7.27,11.032231470370249,-3.7622314703702493
168,1974-01-01,7.42,11.233306782519726,-3.813306782519726
169,1974-02-01,6.88,11.333765410520725,-4.453765410520725
170,1974-03-01,7.76,11.321968437632025,-3.561968437632025
171,1974-04-01,8.62,11.331684288804292,-2.7116842888042925
172,1974-05-01,8.78,11.228256808341468,-2.448256808341469
173,1974-06-01,8.67,11.105592357945923,-2.4355923579459233
174,1974-07-01,8.8,10.955941011312284,-2.155941011312283
175,1974-08-01,9.36,10.767212260388412,-1.4072122603884125
176,1974-09-01,8.87,10.430398567476216,-1.5603985674762164
177,1974-10-01,8.05,10.04498154318032,-1.9949815431803195
178,1974-11-01,7.66,9.643165297084616,-1.983165297084616
179,1974-12-01,7.31,9.193061451027017,-1.8830614510270172
180,1975-01-01,6.83,8.769334382744665,-1.939334382744665
181,1975-02-01,5.98,8.357409443277353,-2.3774094432773527
182,1975-03-01,6.11,8.009164463006938,-1.8991644630069375
183,1975-04-01,6.9,7.6625657967603535,-0.7625657967603532
184,1975-05-01,6.39,7.390731375315794,-1.0007313753157945
185,1975-06-01,6.29,7.10593088795667,-0.8159308879566698
186,1975-07-01,7.11,6.742093747560972,0.3679062524390284
187,1975-08-01,7.7,6.5011790759833135,1.1988209240166867
188,1975-09-01,7.75,6.300293005532024,1.4497069944679764
189,1975-10-01,6.95,6.135966476956672,0.814033523043328
190,1975-11-01,6.49,5.927951354968339,0.5620486450316609
191,1975-12-01,6.6,5.755322078292818,0.8446779217071816
192,1976-01-01,5.81,5.630153499144619,0.17984650085538068
193,1976-02-01,5.91,5.599175516553731,0.310824483446269
194,1976-03-01,6.21,5.629839291094648,0.5801607089053515
195,1976-04-01,5.92,5.705066151042957,0.2149338489570427
196,1976-05-01,6.4,5.7486208342110565,0.6513791657889438
197,1976-06-01,6.52,5.823291494991662,0.6967085050083375
198,1976-07-01,6.2,5.946588918859072,0.2534110811409285
199,1976-08-01,6.0,6.022521012039518,-0.022521012039518062
200,1976-09-01,5.84,6.114414072682579,-0.2744140726825792
201,1976-10-01,5.5,6.191568012488353,-0.6915680124883528
202,1976-11-01,5.29,6.345041230671307,-1.055041230671307
203,1976-12-01,4.89,6.498055069252158,-1.608055069252158
204,1977-01-01,5.29,6.63320336087527,-1.34320336087527
205,1977-02-01,5.47,6.676186822476713,-1.2061868224767132
206,1977-03-01,5.5,6.685732680175788,-1.1857326801757884
207,1977-04-01,5.44,6.648076708696288,-1.2080767086962876
208,1977-05-01,5.84,6.66803590974121,-0.8280359097412102
209,1977-06-01,5.8,6.713645232895954,-0.9136452328959539
210,1977-07-01,5.94,6.786544852966198,-0.8465448529661979
211,1977-08-01,6.37,6.888455535938575,-0.5184555359385747
212,1977-09-01,6.53,7.030869427843508,-0.500869427843508
213,1977-10-01,6.97,7.242389700892279,-0.2723897008922789
214,1977-11-01,6.95,7.42248644573472,-0.4724864457347202
215,1977-12-01,6.96,7.615543315543422,-0.6555433155434223
216,1978-01-01,7.28,7.8190760790761855,-0.5390760790761853
217,1978-02-01,7.34,8.104670721195161,-0.7646707211951611
218,1978-03-01,7.31,8.39967200246477,-1.0896720024647708
219,1978-04-01,7.45,8.731766420826794,-1.281766420826794
220,1978-05-01,7.82,9.055728008238574,-1.2357280082385742
221,1978-06-01,8.09,9.345399799171217,-1.255399799171217
222,1978-07-01,8.39,9.641933139158407,-1.2519331391584068
223,1978-08-01,8.31,9.97318685276506,-1.66318685276506
224,1978-09-01,8.64,10.296042036326565,-1.6560420363265642
225,1978-10-01,9.14,10.557955669141837,-1.4179556691418362
226,1978-11-01,10.01,10.868453760412494,-0.8584537604124947
227,1978-12-01,10.3,11.224806302452109,-0.924806302452108
228,1979-01-01,10.41,11.610574970094858,-1.2005749700948574
229,1979-02-01,10.24,11.97102736085286,-1.7310273608528597
230,1979-03-01,10.25,12.359511508138624,-2.109511508138624
231,1979-04-01,10.12,12.71332360535734,-2.593323605357341
232,1979-05-01,10.12,13.009397040965656,-2.8893970409656564
233,1979-06-01,9.57,13.300641910813232,-3.7306419108132314
234,1979-07-01,9.64,13.45642331296384,-3.81642331296384
235,1979-08-01,9.98,13.5442938886393,-3.5642938886393
236,1979-09-01,10.84,13.5793009774068,-2.739300977406801
237,1979-10-01,12.44,13.63716951277795,-1.1971695127779505
238,1979-11-01,12.39,13.640248294401433,-1.2502482944014321
239,1979-12-01,11.98,13.5754444104052,-1.5954444104052001
240,1980-01-01,12.06,13.40177514293383,-1.3417751429338303
