DATE,US
2010-04-01,1.8303481291833088
2010-05-01,1.7959994820342295
2010-06-01,1.7805065192148923
2010-07-01,1.762746135903922
2010-08-01,1.7468623814233646
2010-09-01,1.7271988413239436
2010-10-01,1.710505288494087
2010-11-01,1.6998158996123809
2010-12-01,1.6870458372578354
2011-01-01,1.682733169864206
2011-02-01,1.6645700890559942
2011-03-01,1.6340856383376918
2011-04-01,1.6001102976646575
2011-05-01,1.5576215771573072
2011-06-01,1.51492988119532
2011-07-01,1.46823692933328
2011-08-01,1.4230980347273008
2011-09-01,1.3830218148346556
2011-10-01,1.3515349414939926
2011-11-01,1.323170934355708
2011-12-01,1.3083743224906386
2012-01-01,1.301288080772341
2012-02-01,1.2990690706231929
2012-03-01,1.2945559746301674
2012-04-01,1.2928384757488067
2012-05-01,1.2956822081805361
2012-06-01,1.2951737780641686
2012-07-01,1.3004992405999543
2012-08-01,1.3046091608417547
2012-09-01,1.3086371905807255
2012-10-01,1.306616942299143
2012-11-01,1.3139244271757653
2012-12-01,1.320058762272779
2013-01-01,1.327986144808656
2013-02-01,1.3318840100001494
2013-03-01,1.346647596523085
2013-04-01,1.3699752392205078
2013-05-01,1.393959350153106
2013-06-01,1.4125782049854358
2013-07-01,1.4290587628988145
2013-08-01,1.4487389719762183
2013-09-01,1.466939754186999
2013-10-01,1.492920707919726
2013-11-01,1.5085795217133675
2013-12-01,1.5153865755302502
2014-01-01,1.514924705026551
2014-02-01,1.5214878052903476
2014-03-01,1.5273264697037823
2014-04-01,1.528052834320674
2014-05-01,1.5224381163011693
2014-06-01,1.5153738376829886
2014-07-01,1.5123594405268088
2014-08-01,1.5131955831145811
2014-09-01,1.5140853470721558
2014-10-01,1.5157470592186446
2014-11-01,1.5278957725439903
2014-12-01,1.5533730470517566
2015-01-01,1.5963050515237582
2015-02-01,1.6356384409531124
2015-03-01,1.6625211806662163
2015-04-01,1.6713314162081079
2015-05-01,1.673962401459133
2015-06-01,1.6826617655236338
2015-07-01,1.6962702996179748
2015-08-01,1.7148464011067241
2015-09-01,1.7383039779210985
2015-10-01,1.755162173454297
2015-11-01,1.7663744768809648
2015-12-01,1.776915905358927
2016-01-01,1.7773606208210786
2016-02-01,1.7883342114412295
2016-03-01,1.8177879829048371
2016-04-01,1.8683643899016324
2016-05-01,1.9345874562916476
2016-06-01,2.0078228716049518
2016-07-01,2.0834618110863965
2016-08-01,2.1532684286216295
2016-09-01,2.2187111820815897
2016-10-01,2.2951425384551105
2016-11-01,2.380416966410156
2016-12-01,2.4631133119531254
2017-01-01,2.546110482940395
2017-02-01,2.6316622450445606
2017-03-01,2.734359630401264
2017-04-01,2.8353419547756813
2017-05-01,2.9471191851562675
2017-06-01,3.0708903519817294
2017-07-01,3.1841709568026126
2017-08-01,3.289566261653581
2017-09-01,3.3890446913007537
2017-10-01,3.4841163351145656
2017-11-01,3.5659119993730415
2017-12-01,3.6383339803204153
2018-01-01,3.7106613027967663
2018-02-01,3.7743915970738984
